,filenames,split,group
1440,COCO_train2014_000000330133,train,0
1441,COCO_train2014_000000330139,train,0
1442,COCO_train2014_000000330177,train,0
1443,COCO_train2014_000000330315,train,0
1444,COCO_train2014_000000330677,train,0
1445,COCO_train2014_000000330907,train,0
1446,COCO_train2014_000000330915,train,0
1447,COCO_train2014_000000331616,train,0
1448,COCO_train2014_000000331900,train,0
1449,COCO_train2014_000000332193,train,0
1450,COCO_train2014_000000332243,train,0
1451,COCO_train2014_000000332296,train,0
1452,COCO_train2014_000000332385,train,0
1453,COCO_train2014_000000332587,train,0
1454,COCO_train2014_000000332755,train,0
1455,COCO_train2014_000000333081,train,0
1456,COCO_train2014_000000333102,train,0
1457,COCO_train2014_000000333277,train,0
1458,COCO_train2014_000000333424,train,0
1459,COCO_train2014_000000333976,train,0
1460,COCO_train2014_000000334158,train,0
1461,COCO_train2014_000000334396,train,0
1462,COCO_train2014_000000334950,train,0
1463,COCO_train2014_000000335212,train,0
1464,COCO_train2014_000000335683,train,0
1465,COCO_train2014_000000336250,test,0
1466,COCO_train2014_000000336783,train,0
1467,COCO_train2014_000000336939,valid,0
1468,COCO_train2014_000000337062,train,0
1469,COCO_train2014_000000337262,train,0
1470,COCO_train2014_000000338078,train,0
1471,COCO_train2014_000000338118,train,0
1472,COCO_train2014_000000338189,train,0
1473,COCO_train2014_000000338579,train,0
1474,COCO_train2014_000000338688,train,0
1475,COCO_train2014_000000338705,train,0
1476,COCO_train2014_000000338766,train,0
1477,COCO_train2014_000000338866,train,0
1478,COCO_train2014_000000338884,train,0
1479,COCO_train2014_000000339186,train,0
1480,COCO_train2014_000000339421,train,0
1481,COCO_train2014_000000339536,train,0
1482,COCO_train2014_000000340459,valid,0
1483,COCO_train2014_000000340545,train,0
1484,COCO_train2014_000000340688,train,0
1485,COCO_train2014_000000340898,test,0
1486,COCO_train2014_000000341013,test,0
1487,COCO_train2014_000000341075,train,0
1488,COCO_train2014_000000341341,train,0
1489,COCO_train2014_000000341539,test,0
1490,COCO_train2014_000000341617,train,0
1491,COCO_train2014_000000341639,valid,0
1492,COCO_train2014_000000341947,train,0
1493,COCO_train2014_000000342049,test,0
1494,COCO_train2014_000000342105,valid,0
1495,COCO_train2014_000000342135,train,0
1496,COCO_train2014_000000342183,valid,0
1497,COCO_train2014_000000342591,train,0
1498,COCO_train2014_000000343148,train,0
1499,COCO_train2014_000000343156,train,0
1500,COCO_train2014_000000343183,train,0
1501,COCO_train2014_000000343279,train,0
1502,COCO_train2014_000000343383,train,0
1503,COCO_train2014_000000343639,train,0
1504,COCO_train2014_000000343872,train,0
1505,COCO_train2014_000000344298,train,0
1506,COCO_train2014_000000344724,test,0
1507,COCO_train2014_000000344817,valid,0
1508,COCO_train2014_000000344870,train,0
1509,COCO_train2014_000000344893,train,0
1510,COCO_train2014_000000345283,train,0
1511,COCO_train2014_000000345345,train,0
1512,COCO_train2014_000000345880,train,0
1513,COCO_train2014_000000346223,train,0
1514,COCO_train2014_000000346274,test,0
1515,COCO_train2014_000000346425,test,0
1516,COCO_train2014_000000346450,train,0
1517,COCO_train2014_000000346741,test,0
1518,COCO_train2014_000000347051,train,0
1519,COCO_train2014_000000347224,train,0
1520,COCO_train2014_000000347243,test,0
1521,COCO_train2014_000000347811,train,0
1522,COCO_train2014_000000348247,train,0
1523,COCO_train2014_000000348299,train,0
1524,COCO_train2014_000000348523,train,0
1525,COCO_train2014_000000348621,valid,0
1526,COCO_train2014_000000349204,train,0
1527,COCO_train2014_000000349319,train,0
1528,COCO_train2014_000000349466,valid,0
1529,COCO_train2014_000000349698,train,0
1530,COCO_train2014_000000349928,valid,0
1531,COCO_train2014_000000350240,train,0
1532,COCO_train2014_000000350302,train,0
1533,COCO_train2014_000000350326,train,0
1534,COCO_train2014_000000350361,test,0
1535,COCO_train2014_000000350557,train,0
1536,COCO_train2014_000000350621,train,0
1537,COCO_train2014_000000350969,train,0
1538,COCO_train2014_000000351422,train,0
1539,COCO_train2014_000000351483,train,0
1540,COCO_train2014_000000351935,train,0
1541,COCO_train2014_000000352120,train,0
1542,COCO_train2014_000000352211,train,0
1543,COCO_train2014_000000352248,train,0
1544,COCO_train2014_000000352264,valid,0
1545,COCO_train2014_000000352601,train,0
1546,COCO_train2014_000000352828,valid,0
1547,COCO_train2014_000000352959,train,0
1548,COCO_train2014_000000353036,train,0
1549,COCO_train2014_000000353288,train,0
1550,COCO_train2014_000000353370,train,0
1551,COCO_train2014_000000353652,test,0
1552,COCO_train2014_000000353709,train,0
1553,COCO_train2014_000000353901,train,0
1554,COCO_train2014_000000353907,train,0
1555,COCO_train2014_000000353931,train,0
1556,COCO_train2014_000000354220,train,0
1557,COCO_train2014_000000354291,valid,0
1558,COCO_train2014_000000354305,train,0
1559,COCO_train2014_000000354575,train,0
1560,COCO_train2014_000000354626,train,0
1561,COCO_train2014_000000354721,train,0
1562,COCO_train2014_000000354725,train,0
1563,COCO_train2014_000000354874,test,0
1564,COCO_train2014_000000354994,valid,0
1565,COCO_train2014_000000355110,valid,0
1566,COCO_train2014_000000355582,train,0
1567,COCO_train2014_000000355611,train,0
1568,COCO_train2014_000000355830,train,0
1569,COCO_train2014_000000355947,train,0
1570,COCO_train2014_000000356535,train,0
1571,COCO_train2014_000000357235,valid,0
1572,COCO_train2014_000000357289,test,0
1573,COCO_train2014_000000357339,train,0
1574,COCO_train2014_000000357895,train,0
1575,COCO_train2014_000000357975,valid,0
1576,COCO_train2014_000000357984,train,0
1577,COCO_train2014_000000357994,train,0
1578,COCO_train2014_000000358004,train,0
1579,COCO_train2014_000000358265,train,0
1580,COCO_train2014_000000358344,valid,0
1581,COCO_train2014_000000359379,train,0
1582,COCO_train2014_000000359840,train,0
1583,COCO_train2014_000000360002,valid,0
1584,COCO_train2014_000000360191,train,0
1585,COCO_train2014_000000360424,train,0
1586,COCO_train2014_000000360461,train,0
1587,COCO_train2014_000000361009,train,0
1588,COCO_train2014_000000361059,train,0
1589,COCO_train2014_000000361120,valid,0
1590,COCO_train2014_000000361323,train,0
1591,COCO_train2014_000000361460,train,0
1592,COCO_train2014_000000362281,train,0
1593,COCO_train2014_000000362346,train,0
1594,COCO_train2014_000000362620,train,0
1595,COCO_train2014_000000362690,train,0
1596,COCO_train2014_000000362793,valid,0
1597,COCO_train2014_000000363806,train,0
1598,COCO_train2014_000000363848,train,0
1599,COCO_train2014_000000363969,train,0
1600,COCO_train2014_000000364252,train,0
1601,COCO_train2014_000000364814,train,0
1602,COCO_train2014_000000365021,train,0
1603,COCO_train2014_000000365041,train,0
1604,COCO_train2014_000000365434,train,0
1605,COCO_train2014_000000366021,train,0
1606,COCO_train2014_000000366150,test,0
1607,COCO_train2014_000000366173,train,0
1608,COCO_train2014_000000366558,train,0
1609,COCO_train2014_000000366788,test,0
1610,COCO_train2014_000000366975,train,0
1611,COCO_train2014_000000367171,train,0
1612,COCO_train2014_000000367423,train,0
1613,COCO_train2014_000000367554,train,0
1614,COCO_train2014_000000367641,train,0
1615,COCO_train2014_000000367763,valid,0
1616,COCO_train2014_000000368060,train,0
1617,COCO_train2014_000000368087,train,0
1618,COCO_train2014_000000368205,train,0
1619,COCO_train2014_000000368833,valid,0
1620,COCO_train2014_000000369140,train,0
1621,COCO_train2014_000000369333,train,0
1622,COCO_train2014_000000369367,train,0
1623,COCO_train2014_000000369580,train,0
1624,COCO_train2014_000000369778,train,0
1625,COCO_train2014_000000369961,train,0
1626,COCO_train2014_000000370121,train,0
1627,COCO_train2014_000000370512,train,0
1628,COCO_train2014_000000370543,train,0
1629,COCO_train2014_000000370624,train,0
1630,COCO_train2014_000000370661,train,0
1631,COCO_train2014_000000370682,train,0
1632,COCO_train2014_000000370851,train,0
1633,COCO_train2014_000000370892,train,0
1634,COCO_train2014_000000370986,train,0
1635,COCO_train2014_000000371134,train,0
1636,COCO_train2014_000000371260,train,0
1637,COCO_train2014_000000371402,train,0
1638,COCO_train2014_000000371874,train,0
1639,COCO_train2014_000000372020,train,0
1640,COCO_train2014_000000372127,train,0
1641,COCO_train2014_000000372412,train,0
1642,COCO_train2014_000000372740,train,0
1643,COCO_train2014_000000373425,train,0
1644,COCO_train2014_000000373482,train,0
1645,COCO_train2014_000000373509,train,0
1646,COCO_train2014_000000373716,train,0
1647,COCO_train2014_000000373964,train,0
1648,COCO_train2014_000000374107,train,0
1649,COCO_train2014_000000375013,train,0
1650,COCO_train2014_000000375455,train,0
1651,COCO_train2014_000000375962,train,0
1652,COCO_train2014_000000376024,train,0
1653,COCO_train2014_000000376701,train,0
1654,COCO_train2014_000000376715,train,0
1655,COCO_train2014_000000377015,train,0
1656,COCO_train2014_000000377055,train,0
1657,COCO_train2014_000000377090,train,0
1658,COCO_train2014_000000377213,train,0
1659,COCO_train2014_000000377252,train,0
1660,COCO_train2014_000000377409,train,0
1661,COCO_train2014_000000377572,train,0
1662,COCO_train2014_000000377666,test,0
1663,COCO_train2014_000000378101,train,0
1664,COCO_train2014_000000378331,train,0
1665,COCO_train2014_000000378632,train,0
1666,COCO_train2014_000000378711,test,0
1667,COCO_train2014_000000378747,train,0
1668,COCO_train2014_000000379035,train,0
1669,COCO_train2014_000000379477,test,0
1670,COCO_train2014_000000379498,valid,0
1671,COCO_train2014_000000379733,valid,0
1672,COCO_train2014_000000379781,valid,0
1673,COCO_train2014_000000380049,train,0
1674,COCO_train2014_000000380474,train,0
1675,COCO_train2014_000000380665,valid,0
1676,COCO_train2014_000000380742,train,0
1677,COCO_train2014_000000380898,train,0
1678,COCO_train2014_000000381128,train,0
1679,COCO_train2014_000000381216,train,0
1680,COCO_train2014_000000381333,train,0
1681,COCO_train2014_000000381334,train,0
1682,COCO_train2014_000000381433,valid,0
1683,COCO_train2014_000000382080,train,0
1684,COCO_train2014_000000382357,train,0
1685,COCO_train2014_000000382435,test,0
1686,COCO_train2014_000000382652,valid,0
1687,COCO_train2014_000000382947,train,0
1688,COCO_train2014_000000383263,train,0
1689,COCO_train2014_000000383699,train,0
1690,COCO_train2014_000000384605,train,0
1691,COCO_train2014_000000384659,test,0
1692,COCO_train2014_000000384909,train,0
1693,COCO_train2014_000000385050,train,0
1694,COCO_train2014_000000385075,train,0
1695,COCO_train2014_000000385317,train,0
1696,COCO_train2014_000000385342,train,0
1697,COCO_train2014_000000385601,train,0
1698,COCO_train2014_000000385728,train,0
1699,COCO_train2014_000000385805,train,0
1700,COCO_train2014_000000386400,train,0
1701,COCO_train2014_000000386401,train,0
1702,COCO_train2014_000000386504,train,0
1703,COCO_train2014_000000386580,train,0
1704,COCO_train2014_000000387048,train,0
1705,COCO_train2014_000000387293,train,0
1706,COCO_train2014_000000387529,test,0
1707,COCO_train2014_000000387731,train,0
1708,COCO_train2014_000000387901,test,0
1709,COCO_train2014_000000387977,train,0
1710,COCO_train2014_000000389041,valid,0
1711,COCO_train2014_000000389352,train,0
1712,COCO_train2014_000000389487,train,0
1713,COCO_train2014_000000389755,train,0
1714,COCO_train2014_000000390154,train,0
1715,COCO_train2014_000000390288,valid,0
1716,COCO_train2014_000000390515,train,0
1717,COCO_train2014_000000390594,test,0
1718,COCO_train2014_000000390969,train,0
1719,COCO_train2014_000000391041,valid,0
1720,COCO_train2014_000000391651,train,0
1721,COCO_train2014_000000391657,test,0
1722,COCO_train2014_000000392028,train,0
1723,COCO_train2014_000000392606,train,0
1724,COCO_train2014_000000392618,train,0
1725,COCO_train2014_000000392674,train,0
1726,COCO_train2014_000000393228,train,0
1727,COCO_train2014_000000393480,test,0
1728,COCO_train2014_000000393634,train,0
1729,COCO_train2014_000000393664,train,0
1730,COCO_train2014_000000393826,train,0
1731,COCO_train2014_000000393852,train,0
1732,COCO_train2014_000000394071,train,0
1733,COCO_train2014_000000394208,train,0
1734,COCO_train2014_000000394325,train,0
1735,COCO_train2014_000000394572,train,0
1736,COCO_train2014_000000394896,train,0
1737,COCO_train2014_000000395140,train,0
1738,COCO_train2014_000000395425,train,0
1739,COCO_train2014_000000395957,train,0
1740,COCO_train2014_000000396004,valid,0
1741,COCO_train2014_000000396116,train,0
1742,COCO_train2014_000000396638,train,0
1743,COCO_train2014_000000396871,train,0
1744,COCO_train2014_000000397207,train,0
1745,COCO_train2014_000000397219,train,0
1746,COCO_train2014_000000397668,train,0
1747,COCO_train2014_000000397769,train,0
1748,COCO_train2014_000000397893,train,0
1749,COCO_train2014_000000397925,valid,0
1750,COCO_train2014_000000398140,train,0
1751,COCO_train2014_000000398279,train,0
1752,COCO_train2014_000000398428,train,0
1753,COCO_train2014_000000398463,train,0
1754,COCO_train2014_000000398544,train,0
1755,COCO_train2014_000000398571,test,0
1756,COCO_train2014_000000398616,train,0
1757,COCO_train2014_000000398713,train,0
1758,COCO_train2014_000000399282,train,0
1759,COCO_train2014_000000399973,valid,0
1760,COCO_train2014_000000400175,train,0
1761,COCO_train2014_000000400602,train,0
1762,COCO_train2014_000000400633,train,0
1763,COCO_train2014_000000400706,train,0
1764,COCO_train2014_000000400860,train,0
1765,COCO_train2014_000000401147,train,0
1766,COCO_train2014_000000401507,train,0
1767,COCO_train2014_000000401594,train,0
1768,COCO_train2014_000000402120,train,0
1769,COCO_train2014_000000402143,valid,0
1770,COCO_train2014_000000402326,train,0
1771,COCO_train2014_000000402794,train,0
1772,COCO_train2014_000000402809,train,0
1773,COCO_train2014_000000402833,test,0
1774,COCO_train2014_000000402980,train,0
1775,COCO_train2014_000000403197,train,0
1776,COCO_train2014_000000403270,train,0
1777,COCO_train2014_000000403374,train,0
1778,COCO_train2014_000000403535,train,0
1779,COCO_train2014_000000403739,valid,0
1780,COCO_train2014_000000404473,train,0
1781,COCO_train2014_000000404983,valid,0
1782,COCO_train2014_000000405055,train,0
1783,COCO_train2014_000000405194,train,0
1784,COCO_train2014_000000405505,train,0
1785,COCO_train2014_000000405886,train,0
1786,COCO_train2014_000000406233,train,0
1787,COCO_train2014_000000406376,train,0
1788,COCO_train2014_000000406535,train,0
1789,COCO_train2014_000000406839,valid,0
1790,COCO_train2014_000000406874,train,0
1791,COCO_train2014_000000407065,test,0
1792,COCO_train2014_000000407246,train,0
1793,COCO_train2014_000000407378,train,0
1794,COCO_train2014_000000407700,test,0
1795,COCO_train2014_000000407845,train,0
1796,COCO_train2014_000000408139,train,0
1797,COCO_train2014_000000408144,train,0
1798,COCO_train2014_000000408328,train,0
1799,COCO_train2014_000000408460,train,0
1800,COCO_train2014_000000408571,test,0
1801,COCO_train2014_000000409262,train,0
1802,COCO_train2014_000000409628,train,0
1803,COCO_train2014_000000410343,train,0
1804,COCO_train2014_000000410498,test,0
1805,COCO_train2014_000000410667,train,0
1806,COCO_train2014_000000410755,train,0
1807,COCO_train2014_000000411061,train,0
1808,COCO_train2014_000000411104,train,0
1809,COCO_train2014_000000411274,train,0
1810,COCO_train2014_000000411291,train,0
1811,COCO_train2014_000000411329,valid,0
1812,COCO_train2014_000000411824,train,0
1813,COCO_train2014_000000411885,train,0
1814,COCO_train2014_000000411954,train,0
1815,COCO_train2014_000000412195,train,0
1816,COCO_train2014_000000412566,train,0
1817,COCO_train2014_000000412612,train,0
1818,COCO_train2014_000000412616,train,0
1819,COCO_train2014_000000412734,train,0
1820,COCO_train2014_000000412824,valid,0
1821,COCO_train2014_000000413360,train,0
1822,COCO_train2014_000000413879,train,0
1823,COCO_train2014_000000414046,train,0
1824,COCO_train2014_000000414117,train,0
1825,COCO_train2014_000000414701,train,0
1826,COCO_train2014_000000414850,train,0
1827,COCO_train2014_000000414851,valid,0
1828,COCO_train2014_000000414982,train,0
1829,COCO_train2014_000000414989,train,0
1830,COCO_train2014_000000415455,train,0
1831,COCO_train2014_000000415533,test,0
1832,COCO_train2014_000000415588,train,0
1833,COCO_train2014_000000415822,train,0
1834,COCO_train2014_000000415944,valid,0
1835,COCO_train2014_000000416586,train,0
1836,COCO_train2014_000000416653,train,0
1837,COCO_train2014_000000416843,train,0
1838,COCO_train2014_000000417570,test,0
1839,COCO_train2014_000000417607,train,0
1840,COCO_train2014_000000417797,test,0
1841,COCO_train2014_000000418091,train,0
1842,COCO_train2014_000000418229,train,0
1843,COCO_train2014_000000418479,train,0
1844,COCO_train2014_000000418811,train,0
1845,COCO_train2014_000000419262,train,0
1846,COCO_train2014_000000420167,train,0
1847,COCO_train2014_000000420372,train,0
1848,COCO_train2014_000000420485,test,0
1849,COCO_train2014_000000420529,train,0
1850,COCO_train2014_000000420552,train,0
1851,COCO_train2014_000000420629,train,0
1852,COCO_train2014_000000421334,train,0
1853,COCO_train2014_000000421382,test,0
1854,COCO_train2014_000000421502,train,0
1855,COCO_train2014_000000421613,train,0
1856,COCO_train2014_000000421810,train,0
1857,COCO_train2014_000000421848,train,0
1858,COCO_train2014_000000422314,valid,0
1859,COCO_train2014_000000422515,test,0
1860,COCO_train2014_000000422560,train,0
1861,COCO_train2014_000000422623,train,0
1862,COCO_train2014_000000422855,train,0
1863,COCO_train2014_000000422995,train,0
1864,COCO_train2014_000000423081,train,0
1865,COCO_train2014_000000423096,train,0
1866,COCO_train2014_000000423290,train,0
1867,COCO_train2014_000000424254,train,0
1868,COCO_train2014_000000424297,test,0
1869,COCO_train2014_000000424340,train,0
1870,COCO_train2014_000000424800,train,0
1871,COCO_train2014_000000424912,valid,0
1872,COCO_train2014_000000424982,train,0
1873,COCO_train2014_000000425066,train,0
1874,COCO_train2014_000000425269,train,0
1875,COCO_train2014_000000425380,train,0
1876,COCO_train2014_000000425461,valid,0
1877,COCO_train2014_000000425540,train,0
1878,COCO_train2014_000000425612,train,0
1879,COCO_train2014_000000425685,test,0
1880,COCO_train2014_000000426026,train,0
1881,COCO_train2014_000000426209,train,0
1882,COCO_train2014_000000426229,train,0
1883,COCO_train2014_000000426500,valid,0
1884,COCO_train2014_000000426556,train,0
1885,COCO_train2014_000000426640,train,0
1886,COCO_train2014_000000426674,train,0
1887,COCO_train2014_000000426980,train,0
1888,COCO_train2014_000000427060,train,0
1889,COCO_train2014_000000427129,valid,0
1890,COCO_train2014_000000427662,train,0
1891,COCO_train2014_000000427803,train,0
1892,COCO_train2014_000000427868,train,0
1893,COCO_train2014_000000428039,train,0
1894,COCO_train2014_000000428046,train,0
1895,COCO_train2014_000000428301,train,0
1896,COCO_train2014_000000428585,train,0
1897,COCO_train2014_000000428595,train,0
1898,COCO_train2014_000000428619,train,0
1899,COCO_train2014_000000429015,train,0
1900,COCO_train2014_000000429119,train,0
1901,COCO_train2014_000000429131,train,0
1902,COCO_train2014_000000429260,train,0
1903,COCO_train2014_000000429568,train,0
1904,COCO_train2014_000000430097,train,0
1905,COCO_train2014_000000430251,valid,0
1906,COCO_train2014_000000430346,train,0
1907,COCO_train2014_000000430581,test,0
1908,COCO_train2014_000000430890,train,0
1909,COCO_train2014_000000431383,train,0
1910,COCO_train2014_000000431606,train,0
1911,COCO_train2014_000000431817,train,0
1912,COCO_train2014_000000431947,train,0
1913,COCO_train2014_000000432000,test,0
1914,COCO_train2014_000000432526,train,0
1915,COCO_train2014_000000432569,train,0
1916,COCO_train2014_000000432981,train,0
1917,COCO_train2014_000000433297,train,0
1918,COCO_train2014_000000433336,train,0
1919,COCO_train2014_000000433484,train,0
1920,COCO_train2014_000000433839,valid,0
1921,COCO_train2014_000000434526,test,0
1922,COCO_train2014_000000434587,train,0
1923,COCO_train2014_000000435653,train,0
1924,COCO_train2014_000000435855,train,0
1925,COCO_train2014_000000435897,train,0
1926,COCO_train2014_000000436056,train,0
1927,COCO_train2014_000000436571,train,0
1928,COCO_train2014_000000436607,valid,0
1929,COCO_train2014_000000436833,train,0
1930,COCO_train2014_000000437543,train,0
1931,COCO_train2014_000000438095,test,0
1932,COCO_train2014_000000438946,valid,0
1933,COCO_train2014_000000438964,train,0
1934,COCO_train2014_000000439278,train,0
1935,COCO_train2014_000000439465,train,0
1936,COCO_train2014_000000439614,train,0
1937,COCO_train2014_000000439940,train,0
1938,COCO_train2014_000000440097,train,0
1939,COCO_train2014_000000440666,train,0
1940,COCO_train2014_000000441574,train,0
1941,COCO_train2014_000000441599,train,0
1942,COCO_train2014_000000441734,train,0
1943,COCO_train2014_000000441751,train,0
1944,COCO_train2014_000000442911,valid,0
1945,COCO_train2014_000000444082,train,0
1946,COCO_train2014_000000444086,train,0
1947,COCO_train2014_000000444132,valid,0
1948,COCO_train2014_000000444166,train,0
1949,COCO_train2014_000000444336,valid,0
1950,COCO_train2014_000000444503,valid,0
1951,COCO_train2014_000000444659,train,0
1952,COCO_train2014_000000444800,train,0
1953,COCO_train2014_000000444956,train,0
1954,COCO_train2014_000000445517,train,0
1955,COCO_train2014_000000445522,train,0
1956,COCO_train2014_000000445528,train,0
1957,COCO_train2014_000000445590,train,0
1958,COCO_train2014_000000445761,valid,0
1959,COCO_train2014_000000445845,train,0
1960,COCO_train2014_000000445857,train,0
1961,COCO_train2014_000000445964,train,0
1962,COCO_train2014_000000446108,valid,0
1963,COCO_train2014_000000446202,train,0
1964,COCO_train2014_000000446661,train,0
1965,COCO_train2014_000000446956,train,0
1966,COCO_train2014_000000447109,train,0
1967,COCO_train2014_000000447623,train,0
1968,COCO_train2014_000000447688,train,0
1969,COCO_train2014_000000447879,test,0
1970,COCO_train2014_000000448780,train,0
1971,COCO_train2014_000000448839,train,0
1972,COCO_train2014_000000449229,train,0
1973,COCO_train2014_000000449373,train,0
1974,COCO_train2014_000000449469,valid,0
1975,COCO_train2014_000000449508,train,0
1976,COCO_train2014_000000449866,valid,0
1977,COCO_train2014_000000450700,train,0
1978,COCO_train2014_000000450894,train,0
1979,COCO_train2014_000000450991,train,0
1980,COCO_train2014_000000451153,train,0
1981,COCO_train2014_000000451520,train,0
1982,COCO_train2014_000000451554,valid,0
1983,COCO_train2014_000000452186,train,0
1984,COCO_train2014_000000453008,train,0
1985,COCO_train2014_000000453096,train,0
1986,COCO_train2014_000000454021,train,0
1987,COCO_train2014_000000454236,train,0
1988,COCO_train2014_000000454246,train,0
1989,COCO_train2014_000000456083,train,0
1990,COCO_train2014_000000456155,train,0
1991,COCO_train2014_000000456275,train,0
1992,COCO_train2014_000000456315,train,0
1993,COCO_train2014_000000456522,train,0
1994,COCO_train2014_000000457225,train,0
1995,COCO_train2014_000000457245,train,0
1996,COCO_train2014_000000457288,train,0
1997,COCO_train2014_000000457659,train,0
1998,COCO_train2014_000000457976,train,0
1999,COCO_train2014_000000458248,train,0
2000,COCO_train2014_000000458281,train,0
2001,COCO_train2014_000000458390,train,0
2002,COCO_train2014_000000458664,train,0
2003,COCO_train2014_000000458864,test,0
2004,COCO_train2014_000000458876,train,0
2005,COCO_train2014_000000459111,train,0
2006,COCO_train2014_000000459355,train,0
2007,COCO_train2014_000000459401,train,0
2008,COCO_train2014_000000459543,test,0
2009,COCO_train2014_000000459755,train,0
2010,COCO_train2014_000000459799,train,0
2011,COCO_train2014_000000459905,train,0
2012,COCO_train2014_000000459953,train,0
2013,COCO_train2014_000000460099,train,0
2014,COCO_train2014_000000460198,train,0
2015,COCO_train2014_000000461517,test,0
2016,COCO_train2014_000000461521,valid,0
2017,COCO_train2014_000000461609,train,0
2018,COCO_train2014_000000461669,train,0
2019,COCO_train2014_000000461939,test,0
2020,COCO_train2014_000000462052,train,0
2021,COCO_train2014_000000462062,train,0
2022,COCO_train2014_000000462238,train,0
2023,COCO_train2014_000000462767,valid,0
2024,COCO_train2014_000000463087,train,0
2025,COCO_train2014_000000463803,train,0
2026,COCO_train2014_000000463814,test,0
2027,COCO_train2014_000000463823,train,0
2028,COCO_train2014_000000464179,train,0
2029,COCO_train2014_000000464238,train,0
2030,COCO_train2014_000000464740,train,0
2031,COCO_train2014_000000464779,train,0
2032,COCO_train2014_000000464789,test,0
2033,COCO_train2014_000000464812,train,0
2034,COCO_train2014_000000464951,test,0
2035,COCO_train2014_000000465195,train,0
2036,COCO_train2014_000000465360,train,0
2037,COCO_train2014_000000465468,train,0
2038,COCO_train2014_000000465559,train,0
2039,COCO_train2014_000000465647,train,0
2040,COCO_train2014_000000465826,train,0
2041,COCO_train2014_000000465975,train,0
2042,COCO_train2014_000000466042,valid,0
2043,COCO_train2014_000000466352,train,0
2044,COCO_train2014_000000466514,train,0
2045,COCO_train2014_000000466615,train,0
2046,COCO_train2014_000000466621,test,0
2047,COCO_train2014_000000466681,train,0
2048,COCO_train2014_000000466827,train,0
2049,COCO_train2014_000000467369,train,0
2050,COCO_train2014_000000467646,test,0
2051,COCO_train2014_000000467738,train,0
2052,COCO_train2014_000000467758,valid,0
2053,COCO_train2014_000000467778,valid,0
2054,COCO_train2014_000000468141,train,0
2055,COCO_train2014_000000468263,train,0
2056,COCO_train2014_000000468299,train,0
2057,COCO_train2014_000000468416,train,0
2058,COCO_train2014_000000468792,train,0
2059,COCO_train2014_000000469355,train,0
2060,COCO_train2014_000000469724,train,0
2061,COCO_train2014_000000469888,train,0
2062,COCO_train2014_000000470002,train,0
2063,COCO_train2014_000000470622,train,0
2064,COCO_train2014_000000470839,train,0
2065,COCO_train2014_000000470893,train,0
2066,COCO_train2014_000000471020,train,0
2067,COCO_train2014_000000471056,train,0
2068,COCO_train2014_000000471107,train,0
2069,COCO_train2014_000000471357,test,0
2070,COCO_train2014_000000471606,train,0
2071,COCO_train2014_000000471981,train,0
2072,COCO_train2014_000000471987,train,0
2073,COCO_train2014_000000472024,valid,0
2074,COCO_train2014_000000472065,train,0
2075,COCO_train2014_000000472089,train,0
2076,COCO_train2014_000000472181,train,0
2077,COCO_train2014_000000472293,train,0
2078,COCO_train2014_000000472462,train,0
2079,COCO_train2014_000000472666,train,0
2080,COCO_train2014_000000472953,train,0
2081,COCO_train2014_000000473125,train,0
2082,COCO_train2014_000000473295,train,0
2083,COCO_train2014_000000473651,train,0
2084,COCO_train2014_000000473705,train,0
2085,COCO_train2014_000000473912,train,0
2086,COCO_train2014_000000474720,train,0
2087,COCO_train2014_000000474725,train,0
2088,COCO_train2014_000000474800,train,0
2089,COCO_train2014_000000474832,train,0
2090,COCO_train2014_000000474869,train,0
2091,COCO_train2014_000000475275,train,0
2092,COCO_train2014_000000475370,train,0
2093,COCO_train2014_000000475692,train,0
2094,COCO_train2014_000000475810,valid,0
2095,COCO_train2014_000000476114,train,0
2096,COCO_train2014_000000476160,train,0
2097,COCO_train2014_000000476342,train,0
2098,COCO_train2014_000000476447,train,0
2099,COCO_train2014_000000476609,train,0
2100,COCO_train2014_000000476761,train,0
2101,COCO_train2014_000000476871,train,0
2102,COCO_train2014_000000477440,train,0
2103,COCO_train2014_000000477759,train,0
2104,COCO_train2014_000000477861,test,0
2105,COCO_train2014_000000478078,train,0
2106,COCO_train2014_000000478090,train,0
2107,COCO_train2014_000000478415,train,0
2108,COCO_train2014_000000478967,train,0
2109,COCO_train2014_000000479095,train,0
2110,COCO_train2014_000000479101,train,0
2111,COCO_train2014_000000479272,train,0
2112,COCO_train2014_000000479288,test,0
2113,COCO_train2014_000000479325,train,0
2114,COCO_train2014_000000479372,train,0
2115,COCO_train2014_000000479550,train,0
2116,COCO_train2014_000000479687,train,0
2117,COCO_train2014_000000479763,test,0
2118,COCO_train2014_000000479929,test,0
2119,COCO_train2014_000000480056,train,0
2120,COCO_train2014_000000480064,train,0
2121,COCO_train2014_000000480192,train,0
2122,COCO_train2014_000000480587,train,0
2123,COCO_train2014_000000480595,train,0
2124,COCO_train2014_000000480661,train,0
2125,COCO_train2014_000000480812,valid,0
2126,COCO_train2014_000000481002,train,0
2127,COCO_train2014_000000481014,valid,0
2128,COCO_train2014_000000481464,train,0
2129,COCO_train2014_000000481549,train,0
2130,COCO_train2014_000000481711,train,0
2131,COCO_train2014_000000481866,test,0
2132,COCO_train2014_000000481943,train,0
2133,COCO_train2014_000000482332,train,0
2134,COCO_train2014_000000482371,valid,0
2135,COCO_train2014_000000482407,train,0
