,filenames,split,group
1436,COCO_train2014_000000244675,train,0
1437,COCO_train2014_000000244804,train,0
1438,COCO_train2014_000000245062,train,0
1439,COCO_train2014_000000245337,train,0
1440,COCO_train2014_000000245351,train,0
1441,COCO_train2014_000000245384,test,0
1442,COCO_train2014_000000245523,valid,0
1443,COCO_train2014_000000246396,train,0
1444,COCO_train2014_000000246446,train,0
1445,COCO_train2014_000000246656,test,0
1446,COCO_train2014_000000246750,test,0
1447,COCO_train2014_000000246932,train,0
1448,COCO_train2014_000000247082,valid,0
1449,COCO_train2014_000000247106,train,0
1450,COCO_train2014_000000247146,train,0
1451,COCO_train2014_000000247515,train,0
1452,COCO_train2014_000000247545,valid,0
1453,COCO_train2014_000000247555,train,0
1454,COCO_train2014_000000247604,train,0
1455,COCO_train2014_000000247893,train,0
1456,COCO_train2014_000000247909,train,0
1457,COCO_train2014_000000248150,train,0
1458,COCO_train2014_000000248263,test,0
1459,COCO_train2014_000000248280,train,0
1460,COCO_train2014_000000248315,train,0
1461,COCO_train2014_000000249519,train,0
1462,COCO_train2014_000000249538,train,0
1463,COCO_train2014_000000249619,train,0
1464,COCO_train2014_000000249805,test,0
1465,COCO_train2014_000000249988,train,0
1466,COCO_train2014_000000250360,train,0
1467,COCO_train2014_000000250645,valid,0
1468,COCO_train2014_000000250998,train,0
1469,COCO_train2014_000000251453,train,0
1470,COCO_train2014_000000251466,train,0
1471,COCO_train2014_000000251496,train,0
1472,COCO_train2014_000000251608,valid,0
1473,COCO_train2014_000000251626,train,0
1474,COCO_train2014_000000251663,test,0
1475,COCO_train2014_000000251849,train,0
1476,COCO_train2014_000000252018,valid,0
1477,COCO_train2014_000000252407,test,0
1478,COCO_train2014_000000252779,train,0
1479,COCO_train2014_000000253148,train,0
1480,COCO_train2014_000000253166,train,0
1481,COCO_train2014_000000253467,test,0
1482,COCO_train2014_000000253674,train,0
1483,COCO_train2014_000000253729,train,0
1484,COCO_train2014_000000253903,train,0
1485,COCO_train2014_000000254025,valid,0
1486,COCO_train2014_000000254510,train,0
1487,COCO_train2014_000000254512,train,0
1488,COCO_train2014_000000254600,test,0
1489,COCO_train2014_000000254753,train,0
1490,COCO_train2014_000000254800,train,0
1491,COCO_train2014_000000255016,train,0
1492,COCO_train2014_000000255604,test,0
1493,COCO_train2014_000000255660,valid,0
1494,COCO_train2014_000000255969,train,0
1495,COCO_train2014_000000255971,valid,0
1496,COCO_train2014_000000256286,train,0
1497,COCO_train2014_000000256308,test,0
1498,COCO_train2014_000000256334,test,0
1499,COCO_train2014_000000256564,train,0
1500,COCO_train2014_000000256643,valid,0
1501,COCO_train2014_000000256731,train,0
1502,COCO_train2014_000000256877,train,0
1503,COCO_train2014_000000257109,train,0
1504,COCO_train2014_000000257821,train,0
1505,COCO_train2014_000000257860,test,0
1506,COCO_train2014_000000258381,train,0
1507,COCO_train2014_000000258865,test,0
1508,COCO_train2014_000000259811,valid,0
1509,COCO_train2014_000000260190,valid,0
1510,COCO_train2014_000000260276,train,0
1511,COCO_train2014_000000260512,train,0
1512,COCO_train2014_000000260664,train,0
1513,COCO_train2014_000000260970,train,0
1514,COCO_train2014_000000260982,train,0
1515,COCO_train2014_000000261003,train,0
1516,COCO_train2014_000000261271,test,0
1517,COCO_train2014_000000261569,train,0
1518,COCO_train2014_000000261579,test,0
1519,COCO_train2014_000000261742,train,0
1520,COCO_train2014_000000262336,valid,0
1521,COCO_train2014_000000262359,train,0
1522,COCO_train2014_000000262389,train,0
1523,COCO_train2014_000000262561,test,0
1524,COCO_train2014_000000262692,train,0
1525,COCO_train2014_000000262786,train,0
1526,COCO_train2014_000000262909,test,0
1527,COCO_train2014_000000262917,test,0
1528,COCO_train2014_000000262935,train,0
1529,COCO_train2014_000000263265,train,0
1530,COCO_train2014_000000263275,valid,0
1531,COCO_train2014_000000263582,train,0
1532,COCO_train2014_000000263875,test,0
1533,COCO_train2014_000000264005,test,0
1534,COCO_train2014_000000264092,train,0
1535,COCO_train2014_000000264151,train,0
1536,COCO_train2014_000000264340,train,0
1537,COCO_train2014_000000264511,test,0
1538,COCO_train2014_000000264591,train,0
1539,COCO_train2014_000000264709,train,0
1540,COCO_train2014_000000264712,test,0
1541,COCO_train2014_000000264752,train,0
1542,COCO_train2014_000000264804,test,0
1543,COCO_train2014_000000265100,test,0
1544,COCO_train2014_000000265646,train,0
1545,COCO_train2014_000000266153,train,0
1546,COCO_train2014_000000266244,test,0
1547,COCO_train2014_000000266533,train,0
1548,COCO_train2014_000000266769,train,0
1549,COCO_train2014_000000267049,train,0
1550,COCO_train2014_000000267210,train,0
1551,COCO_train2014_000000267612,train,0
1552,COCO_train2014_000000267848,valid,0
1553,COCO_train2014_000000267957,valid,0
1554,COCO_train2014_000000268042,valid,0
1555,COCO_train2014_000000268397,train,0
1556,COCO_train2014_000000268472,train,0
1557,COCO_train2014_000000268512,train,0
1558,COCO_train2014_000000268656,train,0
1559,COCO_train2014_000000268785,train,0
1560,COCO_train2014_000000268940,train,0
1561,COCO_train2014_000000269079,train,0
1562,COCO_train2014_000000269090,train,0
1563,COCO_train2014_000000269541,valid,0
1564,COCO_train2014_000000269827,train,0
1565,COCO_train2014_000000270123,train,0
1566,COCO_train2014_000000270160,train,0
1567,COCO_train2014_000000270172,train,0
1568,COCO_train2014_000000270912,train,0
1569,COCO_train2014_000000271183,train,0
1570,COCO_train2014_000000271385,valid,0
1571,COCO_train2014_000000271994,test,0
1572,COCO_train2014_000000272412,valid,0
1573,COCO_train2014_000000272740,test,0
1574,COCO_train2014_000000272997,valid,0
1575,COCO_train2014_000000273029,train,0
1576,COCO_train2014_000000273088,train,0
1577,COCO_train2014_000000273250,test,0
1578,COCO_train2014_000000273268,train,0
1579,COCO_train2014_000000273362,train,0
1580,COCO_train2014_000000273439,train,0
1581,COCO_train2014_000000273592,train,0
1582,COCO_train2014_000000273600,train,0
1583,COCO_train2014_000000273782,test,0
1584,COCO_train2014_000000273879,valid,0
1585,COCO_train2014_000000274022,train,0
1586,COCO_train2014_000000274047,train,0
1587,COCO_train2014_000000274148,train,0
1588,COCO_train2014_000000274267,test,0
1589,COCO_train2014_000000274496,train,0
1590,COCO_train2014_000000274640,train,0
1591,COCO_train2014_000000274685,train,0
1592,COCO_train2014_000000274690,valid,0
1593,COCO_train2014_000000274715,train,0
1594,COCO_train2014_000000275057,train,0
1595,COCO_train2014_000000275125,train,0
1596,COCO_train2014_000000275409,train,0
1597,COCO_train2014_000000275544,test,0
1598,COCO_train2014_000000275613,test,0
1599,COCO_train2014_000000275917,train,0
1600,COCO_train2014_000000275922,train,0
1601,COCO_train2014_000000276047,train,0
1602,COCO_train2014_000000276515,train,0
1603,COCO_train2014_000000276527,train,0
1604,COCO_train2014_000000276768,train,0
1605,COCO_train2014_000000276854,train,0
1606,COCO_train2014_000000276894,train,0
1607,COCO_train2014_000000276931,train,0
1608,COCO_train2014_000000277047,test,0
1609,COCO_train2014_000000277284,train,0
1610,COCO_train2014_000000277341,train,0
1611,COCO_train2014_000000278219,test,0
1612,COCO_train2014_000000278297,valid,0
1613,COCO_train2014_000000278398,train,0
1614,COCO_train2014_000000278612,train,0
1615,COCO_train2014_000000278653,train,0
1616,COCO_train2014_000000278737,train,0
1617,COCO_train2014_000000278858,test,0
1618,COCO_train2014_000000279197,test,0
1619,COCO_train2014_000000279226,train,0
1620,COCO_train2014_000000279648,train,0
1621,COCO_train2014_000000280084,valid,0
1622,COCO_train2014_000000280310,train,0
1623,COCO_train2014_000000280338,train,0
1624,COCO_train2014_000000280442,train,0
1625,COCO_train2014_000000280674,train,0
1626,COCO_train2014_000000280823,valid,0
1627,COCO_train2014_000000280839,train,0
1628,COCO_train2014_000000280951,train,0
1629,COCO_train2014_000000280995,train,0
1630,COCO_train2014_000000281327,train,0
1631,COCO_train2014_000000281745,train,0
1632,COCO_train2014_000000282252,train,0
1633,COCO_train2014_000000282264,train,0
1634,COCO_train2014_000000282293,train,0
1635,COCO_train2014_000000282380,test,0
1636,COCO_train2014_000000282406,train,0
1637,COCO_train2014_000000282473,test,0
1638,COCO_train2014_000000282568,test,0
1639,COCO_train2014_000000282661,train,0
1640,COCO_train2014_000000282771,train,0
1641,COCO_train2014_000000282843,train,0
1642,COCO_train2014_000000282946,train,0
1643,COCO_train2014_000000283377,test,0
1644,COCO_train2014_000000283534,valid,0
1645,COCO_train2014_000000283678,train,0
1646,COCO_train2014_000000283753,train,0
1647,COCO_train2014_000000284568,train,0
1648,COCO_train2014_000000284770,test,0
1649,COCO_train2014_000000285019,test,0
1650,COCO_train2014_000000285045,valid,0
1651,COCO_train2014_000000285099,train,0
1652,COCO_train2014_000000285285,train,0
1653,COCO_train2014_000000285600,test,0
1654,COCO_train2014_000000285864,test,0
1655,COCO_train2014_000000285883,valid,0
1656,COCO_train2014_000000286227,train,0
1657,COCO_train2014_000000286632,train,0
1658,COCO_train2014_000000286742,train,0
1659,COCO_train2014_000000286925,train,0
1660,COCO_train2014_000000286973,train,0
1661,COCO_train2014_000000287117,test,0
1662,COCO_train2014_000000287312,valid,0
1663,COCO_train2014_000000287418,test,0
1664,COCO_train2014_000000287760,train,0
1665,COCO_train2014_000000288023,valid,0
1666,COCO_train2014_000000288223,valid,0
1667,COCO_train2014_000000288317,valid,0
1668,COCO_train2014_000000288559,train,0
1669,COCO_train2014_000000288739,test,0
1670,COCO_train2014_000000288813,train,0
1671,COCO_train2014_000000289019,valid,0
1672,COCO_train2014_000000289158,train,0
1673,COCO_train2014_000000289231,train,0
1674,COCO_train2014_000000289621,test,0
1675,COCO_train2014_000000289682,train,0
1676,COCO_train2014_000000289846,train,0
1677,COCO_train2014_000000289866,train,0
1678,COCO_train2014_000000289901,test,0
1679,COCO_train2014_000000290010,train,0
1680,COCO_train2014_000000290224,valid,0
1681,COCO_train2014_000000290246,test,0
1682,COCO_train2014_000000290724,train,0
1683,COCO_train2014_000000290812,train,0
1684,COCO_train2014_000000290941,test,0
1685,COCO_train2014_000000291764,train,0
1686,COCO_train2014_000000291780,train,0
1687,COCO_train2014_000000291873,train,0
1688,COCO_train2014_000000291915,train,0
1689,COCO_train2014_000000292249,train,0
1690,COCO_train2014_000000292312,valid,0
1691,COCO_train2014_000000292510,train,0
1692,COCO_train2014_000000292661,train,0
1693,COCO_train2014_000000292763,train,0
1694,COCO_train2014_000000292928,test,0
1695,COCO_train2014_000000293275,test,0
1696,COCO_train2014_000000293372,valid,0
1697,COCO_train2014_000000293587,train,0
1698,COCO_train2014_000000293784,train,0
1699,COCO_train2014_000000294020,test,0
1700,COCO_train2014_000000294034,valid,0
1701,COCO_train2014_000000294107,train,0
1702,COCO_train2014_000000294751,train,0
1703,COCO_train2014_000000294758,test,0
1704,COCO_train2014_000000294811,valid,0
1705,COCO_train2014_000000295236,train,0
1706,COCO_train2014_000000295343,train,0
1707,COCO_train2014_000000295560,train,0
1708,COCO_train2014_000000295716,train,0
1709,COCO_train2014_000000295773,train,0
1710,COCO_train2014_000000296030,train,0
1711,COCO_train2014_000000296153,train,0
1712,COCO_train2014_000000296635,test,0
1713,COCO_train2014_000000296832,train,0
1714,COCO_train2014_000000296847,train,0
1715,COCO_train2014_000000296884,train,0
1716,COCO_train2014_000000296978,train,0
1717,COCO_train2014_000000297141,train,0
1718,COCO_train2014_000000297204,train,0
1719,COCO_train2014_000000297227,test,0
1720,COCO_train2014_000000297409,test,0
1721,COCO_train2014_000000297544,train,0
1722,COCO_train2014_000000297585,valid,0
1723,COCO_train2014_000000297600,train,0
1724,COCO_train2014_000000297645,train,0
1725,COCO_train2014_000000297664,test,0
1726,COCO_train2014_000000297672,test,0
1727,COCO_train2014_000000297695,test,0
1728,COCO_train2014_000000297789,train,0
1729,COCO_train2014_000000297844,valid,0
1730,COCO_train2014_000000297870,valid,0
1731,COCO_train2014_000000297895,train,0
1732,COCO_train2014_000000297990,train,0
1733,COCO_train2014_000000298034,test,0
1734,COCO_train2014_000000298135,train,0
1735,COCO_train2014_000000298147,train,0
1736,COCO_train2014_000000298177,train,0
1737,COCO_train2014_000000298512,train,0
1738,COCO_train2014_000000298878,train,0
1739,COCO_train2014_000000298987,train,0
1740,COCO_train2014_000000299689,test,0
1741,COCO_train2014_000000300028,train,0
1742,COCO_train2014_000000300067,train,0
1743,COCO_train2014_000000300374,train,0
1744,COCO_train2014_000000300908,test,0
1745,COCO_train2014_000000301160,train,0
1746,COCO_train2014_000000301187,test,0
1747,COCO_train2014_000000301403,train,0
1748,COCO_train2014_000000301537,valid,0
1749,COCO_train2014_000000301554,train,0
1750,COCO_train2014_000000301558,test,0
1751,COCO_train2014_000000301602,train,0
1752,COCO_train2014_000000301615,train,0
1753,COCO_train2014_000000302029,train,0
1754,COCO_train2014_000000302443,valid,0
1755,COCO_train2014_000000302660,train,0
1756,COCO_train2014_000000302989,valid,0
1757,COCO_train2014_000000303126,valid,0
1758,COCO_train2014_000000303227,train,0
1759,COCO_train2014_000000303330,train,0
1760,COCO_train2014_000000303429,train,0
1761,COCO_train2014_000000303436,train,0
1762,COCO_train2014_000000303592,test,0
1763,COCO_train2014_000000303870,valid,0
1764,COCO_train2014_000000303879,test,0
1765,COCO_train2014_000000304027,train,0
1766,COCO_train2014_000000304060,train,0
1767,COCO_train2014_000000304236,valid,0
1768,COCO_train2014_000000304459,train,0
1769,COCO_train2014_000000304601,test,0
1770,COCO_train2014_000000305393,train,0
1771,COCO_train2014_000000305760,test,0
1772,COCO_train2014_000000306060,valid,0
1773,COCO_train2014_000000306219,train,0
1774,COCO_train2014_000000306342,valid,0
1775,COCO_train2014_000000306431,train,0
1776,COCO_train2014_000000307061,train,0
1777,COCO_train2014_000000307174,test,0
1778,COCO_train2014_000000307196,train,0
1779,COCO_train2014_000000307322,train,0
1780,COCO_train2014_000000307435,train,0
1781,COCO_train2014_000000307603,train,0
1782,COCO_train2014_000000307686,train,0
1783,COCO_train2014_000000307757,train,0
1784,COCO_train2014_000000307803,train,0
1785,COCO_train2014_000000307869,train,0
1786,COCO_train2014_000000308095,train,0
1787,COCO_train2014_000000308107,valid,0
1788,COCO_train2014_000000308338,train,0
1789,COCO_train2014_000000308524,train,0
1790,COCO_train2014_000000308783,train,0
1791,COCO_train2014_000000308967,test,0
1792,COCO_train2014_000000309031,test,0
1793,COCO_train2014_000000309168,train,0
1794,COCO_train2014_000000309526,train,0
1795,COCO_train2014_000000309916,test,0
1796,COCO_train2014_000000309946,valid,0
1797,COCO_train2014_000000310104,train,0
1798,COCO_train2014_000000310457,train,0
1799,COCO_train2014_000000310890,train,0
1800,COCO_train2014_000000310903,train,0
1801,COCO_train2014_000000310968,valid,0
1802,COCO_train2014_000000310981,train,0
1803,COCO_train2014_000000311174,test,0
1804,COCO_train2014_000000311324,valid,0
1805,COCO_train2014_000000311408,valid,0
1806,COCO_train2014_000000311620,train,0
1807,COCO_train2014_000000311763,train,0
1808,COCO_train2014_000000311821,valid,0
1809,COCO_train2014_000000312139,train,0
1810,COCO_train2014_000000312182,valid,0
1811,COCO_train2014_000000312476,train,0
1812,COCO_train2014_000000312504,valid,0
1813,COCO_train2014_000000312668,train,0
1814,COCO_train2014_000000312902,test,0
1815,COCO_train2014_000000313047,train,0
1816,COCO_train2014_000000313285,train,0
1817,COCO_train2014_000000313385,train,0
1818,COCO_train2014_000000313480,valid,0
1819,COCO_train2014_000000313556,train,0
1820,COCO_train2014_000000313570,valid,0
1821,COCO_train2014_000000313577,valid,0
1822,COCO_train2014_000000313720,train,0
1823,COCO_train2014_000000313848,train,0
1824,COCO_train2014_000000314067,train,0
1825,COCO_train2014_000000314135,valid,0
1826,COCO_train2014_000000314292,train,0
1827,COCO_train2014_000000314379,train,0
1828,COCO_train2014_000000314436,train,0
1829,COCO_train2014_000000314791,train,0
1830,COCO_train2014_000000314979,train,0
1831,COCO_train2014_000000315012,valid,0
1832,COCO_train2014_000000315092,train,0
1833,COCO_train2014_000000315101,valid,0
1834,COCO_train2014_000000315374,test,0
1835,COCO_train2014_000000315964,train,0
1836,COCO_train2014_000000316016,train,0
1837,COCO_train2014_000000316353,valid,0
1838,COCO_train2014_000000316477,train,0
1839,COCO_train2014_000000316524,train,0
1840,COCO_train2014_000000316581,train,0
1841,COCO_train2014_000000316826,train,0
1842,COCO_train2014_000000317495,train,0
1843,COCO_train2014_000000317840,train,0
1844,COCO_train2014_000000317896,valid,0
1845,COCO_train2014_000000318162,train,0
1846,COCO_train2014_000000318245,train,0
1847,COCO_train2014_000000318598,train,0
1848,COCO_train2014_000000318630,train,0
1849,COCO_train2014_000000318681,valid,0
1850,COCO_train2014_000000319139,train,0
1851,COCO_train2014_000000319163,train,0
1852,COCO_train2014_000000319260,test,0
1853,COCO_train2014_000000319576,valid,0
1854,COCO_train2014_000000319731,train,0
1855,COCO_train2014_000000319868,train,0
1856,COCO_train2014_000000320015,train,0
1857,COCO_train2014_000000320308,valid,0
1858,COCO_train2014_000000320685,train,0
1859,COCO_train2014_000000320759,train,0
1860,COCO_train2014_000000320770,valid,0
1861,COCO_train2014_000000320816,train,0
1862,COCO_train2014_000000320875,train,0
1863,COCO_train2014_000000321182,train,0
1864,COCO_train2014_000000321209,test,0
1865,COCO_train2014_000000321234,train,0
1866,COCO_train2014_000000321238,valid,0
1867,COCO_train2014_000000321304,train,0
1868,COCO_train2014_000000321318,train,0
1869,COCO_train2014_000000321346,train,0
1870,COCO_train2014_000000321492,train,0
1871,COCO_train2014_000000321831,train,0
1872,COCO_train2014_000000321851,train,0
1873,COCO_train2014_000000321852,train,0
1874,COCO_train2014_000000321907,train,0
1875,COCO_train2014_000000322051,train,0
1876,COCO_train2014_000000322405,train,0
1877,COCO_train2014_000000322710,test,0
1878,COCO_train2014_000000322763,train,0
1879,COCO_train2014_000000322972,train,0
1880,COCO_train2014_000000323153,valid,0
1881,COCO_train2014_000000323226,train,0
1882,COCO_train2014_000000323303,train,0
1883,COCO_train2014_000000323476,train,0
1884,COCO_train2014_000000323646,valid,0
1885,COCO_train2014_000000323672,train,0
1886,COCO_train2014_000000323717,train,0
1887,COCO_train2014_000000323728,train,0
1888,COCO_train2014_000000323746,train,0
1889,COCO_train2014_000000324006,test,0
1890,COCO_train2014_000000324112,train,0
1891,COCO_train2014_000000324160,train,0
1892,COCO_train2014_000000324200,train,0
1893,COCO_train2014_000000324232,valid,0
1894,COCO_train2014_000000324366,train,0
1895,COCO_train2014_000000324413,train,0
1896,COCO_train2014_000000324591,train,0
1897,COCO_train2014_000000324603,train,0
1898,COCO_train2014_000000324713,train,0
1899,COCO_train2014_000000324823,train,0
1900,COCO_train2014_000000324852,train,0
1901,COCO_train2014_000000324893,valid,0
1902,COCO_train2014_000000324943,train,0
1903,COCO_train2014_000000324969,test,0
1904,COCO_train2014_000000325065,train,0
1905,COCO_train2014_000000325079,valid,0
1906,COCO_train2014_000000325132,train,0
1907,COCO_train2014_000000325220,test,0
1908,COCO_train2014_000000325371,train,0
1909,COCO_train2014_000000325475,train,0
1910,COCO_train2014_000000325989,train,0
1911,COCO_train2014_000000326076,train,0
1912,COCO_train2014_000000326113,test,0
1913,COCO_train2014_000000326143,train,0
1914,COCO_train2014_000000326236,train,0
1915,COCO_train2014_000000326247,train,0
1916,COCO_train2014_000000326335,train,0
1917,COCO_train2014_000000326336,train,0
1918,COCO_train2014_000000326374,train,0
1919,COCO_train2014_000000326399,valid,0
1920,COCO_train2014_000000326723,train,0
1921,COCO_train2014_000000327421,train,0
1922,COCO_train2014_000000327455,train,0
1923,COCO_train2014_000000327490,train,0
1924,COCO_train2014_000000327625,train,0
1925,COCO_train2014_000000328242,train,0
1926,COCO_train2014_000000328427,valid,0
1927,COCO_train2014_000000328569,train,0
1928,COCO_train2014_000000328638,train,0
1929,COCO_train2014_000000328699,train,0
1930,COCO_train2014_000000329230,test,0
1931,COCO_train2014_000000329380,train,0
1932,COCO_train2014_000000329664,train,0
1933,COCO_train2014_000000329782,train,0
1934,COCO_train2014_000000330133,train,0
1935,COCO_train2014_000000330177,test,0
1936,COCO_train2014_000000330298,train,0
1937,COCO_train2014_000000330315,train,0
1938,COCO_train2014_000000330395,test,0
1939,COCO_train2014_000000330472,test,0
1940,COCO_train2014_000000330785,train,0
1941,COCO_train2014_000000330824,train,0
1942,COCO_train2014_000000330907,train,0
1943,COCO_train2014_000000330922,train,0
1944,COCO_train2014_000000331298,test,0
1945,COCO_train2014_000000331479,test,0
1946,COCO_train2014_000000331560,test,0
1947,COCO_train2014_000000331904,train,0
1948,COCO_train2014_000000332065,valid,0
1949,COCO_train2014_000000332296,train,0
1950,COCO_train2014_000000332579,valid,0
1951,COCO_train2014_000000332591,train,0
1952,COCO_train2014_000000333102,train,0
1953,COCO_train2014_000000333127,valid,0
1954,COCO_train2014_000000333151,train,0
1955,COCO_train2014_000000333684,train,0
1956,COCO_train2014_000000333688,train,0
1957,COCO_train2014_000000333863,valid,0
1958,COCO_train2014_000000333976,train,0
1959,COCO_train2014_000000334019,test,0
1960,COCO_train2014_000000334423,train,0
1961,COCO_train2014_000000334448,train,0
1962,COCO_train2014_000000334473,test,0
1963,COCO_train2014_000000334557,train,0
1964,COCO_train2014_000000334671,train,0
1965,COCO_train2014_000000334714,train,0
1966,COCO_train2014_000000334742,train,0
1967,COCO_train2014_000000334950,train,0
1968,COCO_train2014_000000335551,train,0
1969,COCO_train2014_000000335660,train,0
1970,COCO_train2014_000000335735,train,0
1971,COCO_train2014_000000335855,train,0
1972,COCO_train2014_000000336465,train,0
1973,COCO_train2014_000000336783,train,0
1974,COCO_train2014_000000336910,train,0
1975,COCO_train2014_000000336954,train,0
1976,COCO_train2014_000000337147,train,0
1977,COCO_train2014_000000337151,train,0
1978,COCO_train2014_000000337262,train,0
1979,COCO_train2014_000000337490,train,0
1980,COCO_train2014_000000337607,train,0
1981,COCO_train2014_000000337621,train,0
1982,COCO_train2014_000000337726,train,0
1983,COCO_train2014_000000337895,train,0
1984,COCO_train2014_000000338189,test,0
1985,COCO_train2014_000000338705,train,0
1986,COCO_train2014_000000338863,valid,0
1987,COCO_train2014_000000338866,train,0
1988,COCO_train2014_000000338884,test,0
1989,COCO_train2014_000000339159,train,0
1990,COCO_train2014_000000339550,train,0
1991,COCO_train2014_000000339603,train,0
1992,COCO_train2014_000000339798,train,0
1993,COCO_train2014_000000340318,train,0
1994,COCO_train2014_000000340454,train,0
1995,COCO_train2014_000000340491,test,0
1996,COCO_train2014_000000340688,train,0
1997,COCO_train2014_000000341015,train,0
1998,COCO_train2014_000000341100,train,0
1999,COCO_train2014_000000341341,valid,0
2000,COCO_train2014_000000341429,train,0
2001,COCO_train2014_000000341430,train,0
2002,COCO_train2014_000000341539,train,0
2003,COCO_train2014_000000341617,train,0
2004,COCO_train2014_000000341892,train,0
2005,COCO_train2014_000000341996,train,0
2006,COCO_train2014_000000342049,train,0
2007,COCO_train2014_000000342135,train,0
2008,COCO_train2014_000000342183,train,0
2009,COCO_train2014_000000342185,test,0
2010,COCO_train2014_000000342381,train,0
2011,COCO_train2014_000000342591,valid,0
2012,COCO_train2014_000000343057,train,0
2013,COCO_train2014_000000343200,train,0
2014,COCO_train2014_000000343243,valid,0
2015,COCO_train2014_000000343255,train,0
2016,COCO_train2014_000000343383,valid,0
2017,COCO_train2014_000000343404,valid,0
2018,COCO_train2014_000000343639,train,0
2019,COCO_train2014_000000343770,train,0
2020,COCO_train2014_000000343799,train,0
2021,COCO_train2014_000000343810,train,0
2022,COCO_train2014_000000344127,test,0
2023,COCO_train2014_000000344280,test,0
2024,COCO_train2014_000000344298,valid,0
2025,COCO_train2014_000000344736,train,0
2026,COCO_train2014_000000344893,test,0
2027,COCO_train2014_000000345185,train,0
2028,COCO_train2014_000000345302,valid,0
2029,COCO_train2014_000000345388,train,0
2030,COCO_train2014_000000345972,train,0
2031,COCO_train2014_000000346223,train,0
2032,COCO_train2014_000000346274,train,0
2033,COCO_train2014_000000346314,train,0
2034,COCO_train2014_000000346450,train,0
2035,COCO_train2014_000000346499,valid,0
2036,COCO_train2014_000000346637,train,0
2037,COCO_train2014_000000346799,valid,0
2038,COCO_train2014_000000346849,test,0
2039,COCO_train2014_000000346936,train,0
2040,COCO_train2014_000000347051,train,0
2041,COCO_train2014_000000347133,test,0
2042,COCO_train2014_000000347328,valid,0
2043,COCO_train2014_000000347346,train,0
2044,COCO_train2014_000000347438,test,0
2045,COCO_train2014_000000347482,train,0
2046,COCO_train2014_000000347483,train,0
2047,COCO_train2014_000000347754,test,0
2048,COCO_train2014_000000347787,train,0
2049,COCO_train2014_000000347926,train,0
2050,COCO_train2014_000000348274,train,0
2051,COCO_train2014_000000348523,train,0
2052,COCO_train2014_000000348636,train,0
2053,COCO_train2014_000000348907,train,0
2054,COCO_train2014_000000349204,valid,0
2055,COCO_train2014_000000349208,train,0
2056,COCO_train2014_000000349230,train,0
2057,COCO_train2014_000000349282,train,0
2058,COCO_train2014_000000349319,train,0
2059,COCO_train2014_000000349466,test,0
2060,COCO_train2014_000000349521,train,0
2061,COCO_train2014_000000349585,test,0
2062,COCO_train2014_000000349698,train,0
2063,COCO_train2014_000000350044,train,0
2064,COCO_train2014_000000350206,train,0
2065,COCO_train2014_000000350234,train,0
2066,COCO_train2014_000000350240,train,0
2067,COCO_train2014_000000350302,valid,0
2068,COCO_train2014_000000350360,train,0
2069,COCO_train2014_000000350361,test,0
2070,COCO_train2014_000000350497,train,0
2071,COCO_train2014_000000350514,train,0
2072,COCO_train2014_000000350557,train,0
2073,COCO_train2014_000000350657,train,0
2074,COCO_train2014_000000350837,train,0
2075,COCO_train2014_000000350889,test,0
2076,COCO_train2014_000000351004,valid,0
2077,COCO_train2014_000000351013,test,0
2078,COCO_train2014_000000351036,train,0
2079,COCO_train2014_000000351176,train,0
2080,COCO_train2014_000000351401,train,0
2081,COCO_train2014_000000351451,train,0
2082,COCO_train2014_000000351719,valid,0
2083,COCO_train2014_000000351861,train,0
2084,COCO_train2014_000000351935,valid,0
2085,COCO_train2014_000000352142,test,0
2086,COCO_train2014_000000352173,train,0
2087,COCO_train2014_000000352185,valid,0
2088,COCO_train2014_000000352192,train,0
2089,COCO_train2014_000000352211,train,0
2090,COCO_train2014_000000352482,valid,0
2091,COCO_train2014_000000352751,train,0
2092,COCO_train2014_000000352877,train,0
2093,COCO_train2014_000000353036,train,0
2094,COCO_train2014_000000353288,valid,0
2095,COCO_train2014_000000353370,train,0
2096,COCO_train2014_000000353622,train,0
2097,COCO_train2014_000000353652,train,0
2098,COCO_train2014_000000353907,valid,0
2099,COCO_train2014_000000353919,train,0
2100,COCO_train2014_000000353938,train,0
2101,COCO_train2014_000000354205,test,0
2102,COCO_train2014_000000354220,train,0
2103,COCO_train2014_000000354469,valid,0
2104,COCO_train2014_000000354575,train,0
2105,COCO_train2014_000000354721,valid,0
2106,COCO_train2014_000000355119,train,0
2107,COCO_train2014_000000355368,train,0
2108,COCO_train2014_000000355611,train,0
2109,COCO_train2014_000000355786,train,0
2110,COCO_train2014_000000355830,train,0
2111,COCO_train2014_000000355947,train,0
2112,COCO_train2014_000000356015,train,0
2113,COCO_train2014_000000356153,train,0
2114,COCO_train2014_000000356476,train,0
2115,COCO_train2014_000000356824,train,0
2116,COCO_train2014_000000356916,train,0
2117,COCO_train2014_000000357533,valid,0
2118,COCO_train2014_000000357755,train,0
2119,COCO_train2014_000000357787,train,0
2120,COCO_train2014_000000357895,train,0
2121,COCO_train2014_000000358287,test,0
2122,COCO_train2014_000000358307,test,0
2123,COCO_train2014_000000358517,train,0
2124,COCO_train2014_000000358690,train,0
2125,COCO_train2014_000000359147,train,0
2126,COCO_train2014_000000359688,train,0
2127,COCO_train2014_000000359695,train,0
2128,COCO_train2014_000000359753,train,0
2129,COCO_train2014_000000359775,train,0
